Year,Farmers Market,Borough ,Address,Community District,Latitude,Longitude,Days of Operation,Hours of Operations,Season Dates,Accepts EBT,Open Year-Round ,Stellar Cooking Deomonstrations,Food Activities for Kids,,,
2023,Market in the Heights at 125,Manhattan,163 West 125th St.,101,40.809344,-73.947722,Saturday (once a month),9AM - 4PM,,11/11/23 0:00,Yes,Yes,No,No,"(40.809344, -73.947722)",10027
2023,Forest Park Farmstand,Queens,Park Lane South & Myrtle Ave. (My Buddy Statue Plaza),409,40.701192,-73.841597,Saturday,9:30AM - 2PM,7/1/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.701192, -73.841597)",11418
2023,Harvest Home Coney Island Hospital Farmers Market,Brooklyn,Ocean Parkway bet Ave. Z & Shore Parkway,313,40.5867,-73.96615,Friday,8AM - 3PM,6/16/23 0:00,11/17/23 0:00,Yes,Yes,No,No,"(40.5867, -73.96615)",11235
2023,Boro Park Greenmarket,Brooklyn,14th Ave. bet 49th & 50th Sts.,312,40.633285,-73.990548,Thursday,8AM - 2PM,7/6/23 0:00,11/16/23 0:00,Yes,Yes,No,No,"(40.633285, -73.990548)",11219
2023,Ridgewood Farmstand,Queens,Cypress Ave. bet Myrtle Ave. & Putnam Ave.,405,40.700403,-73.90668,Saturday,8AM - 2:30PM,7/1/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.700403, -73.90668)",11385
2023,Corona Greenmarket,Queens,Roosevelt Ave. & 103rd St.,403,40.749869,-73.862726,Friday,8AM - 3PM,6/16/23 0:00,11/17/23 0:00,Yes,Yes,No,Yes,"(40.749869, -73.862726)",11368
2023,Tucker Square Greenmarket,Manhattan,Columbus & 66th St.,107,40.773709,-73.98196,Thursday & Saturday,8AM - 3PM (Thursday); 8AM - 4PM (Saturday),1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.773709, -73.98196)",10023
2023,Bartel-Pritchard Square Greenmarket,Brooklyn,Prospect Park W. at 15th St.,355,40.661354,-73.96968,Wednesday (year-round) & Sunday (seasonal),8AM - 2PM (W); 9AM - 2PM (SU),1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.661354, -73.96968)",11215
2023,Harvest Home Jacobi Hospital Farmers Market,Bronx,1400 Pelham Parkway,211,40.8574,-73.847079,Friday,8AM - 3PM,6/23/23 0:00,11/17/23 0:00,Yes,Yes,No,No,"(40.8574, -73.847079)",10461
2023,Socrates Sculpture Park,Queens,32-01 Vernon Blvd.,401,40.767634,-73.936314,Saturday,10AM - 2PM,5/26/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.767634, -73.936314)",11106
2023,Edgemere Farm Market,Queens,385 Beach 45th St.,414,40.595255,-73.776524,Sunday,10AM - 1PM,5/21/23 0:00,10/31/23 0:00,Yes,Yes,No,No,"(40.595255, -73.776524)",11691
2023,Morning Glory Market at the New York Botanical Gardens,Bronx,2900 Southern Blvd.,227,40.865684,-73.883312,Wednesday,10AM - 3PM,5/24/23 0:00,10/25/23 0:00,Yes,Yes,No,No,"(40.865684, -73.883312)",10458
2023,Jackson Heights Greenmarket,Queens,34th Ave. & 79th St.,403,40.753607,-73.887739,Sunday,8AM - 3PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.753607, -73.887739)",11372
2023,Mount Sinai Greenmarket,Manhattan,Madison Ave. & 99th St.,111,40.789386,-73.952595,Wednesday,8AM - 3PM,6/14/23 0:00,11/22/23 0:00,Yes,Yes,No,No,"(40.789386, -73.952595)",10029
2023,East New York Farmers Stand I,Brooklyn,Euclid & Pitkin Aves.,305,40.675404,-73.871914,Thursday,2PM - 6:30PM,7/6/23 0:00,10/26/23 0:00,Yes,Yes,No,No,"(40.675404, -73.871914)",11208
2023,Chelsea's Down to Earth Farmers Market,Manhattan,W. 23rd St. bet 8th & 9th Aves.,104,40.745293,-73.998488,Saturday,9AM - 2PM,4/22/23 0:00,12/23/23 0:00,Yes,Yes,No,No,"(40.745293, -73.998488)",10011
2023,Urban Oasis,Brooklyn,681 Clarkson Ave.,309,40.657269,-73.934066,Wednesday,2PM - 5:30PM,6/7/23 0:00,11/22/23 0:00,No,No,No,No,"(40.657269, -73.934066)",11203
2023,Fresh Vibes Market at Canarsie Pier,Brooklyn,Canarsie Veteran's Circle,318,40.6289,-73.8842,Tuesday,9AM - 2PM,,,Yes,Yes,No,No,"(40.6289, -73.8842)",11236
2023,People in Need Farmstand,Brooklyn,114 Beverly Road,312,40.642934,-73.978827,Sunday,11AM - 1PM,1/1/23 0:00,12/31/23 0:00,yes,No,Yes,No,"(40.642934, -73.978827)",11218
2023,Seeds in the Middle - Ocean Hill - Brownsville Farm Stand,Brooklyn,2163 Dean St.,316,40.675024,-73.915778,Wednesday,12:30PM - 3:30PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,No,No,"(40.675024, -73.915778)",11233
2023,Brooklyn Grange Farm Stand,Brooklyn,850 3rd Ave. (Roof),407,40.658518,-74.003327,Sunday (second Sunday of each month),9AM - 3PM,5/21/23 0:00,10/22/23 0:00,Yes,Yes,No,No,"(40.658518, -74.003327)",11232
2023,97th Street Greenmarket,Manhattan,97th St. bet Columbus & Amsterdam Aves,107,40.794003,-73.96807,Friday,8AM - 2PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.794003, -73.96807)",10025
2023,Harvest Home Metropolitan Hospital Farmers Market,Manhattan,E. 97th St. & 2nd Ave.,111,40.784943,-73.946589,Friday,8AM - 3PM,6/16/23 0:00,11/17/23 0:00,Yes,Yes,No,No,"(40.784943, -73.946589)",10029
2023,Project EATS Farm Stand at Essex Crossing,Manhattan,115 Delancey St.,103,40.719322,-73.987817,Wednesday-Sunday,11AM  - 7PM,5/24/23 0:00,,Yes,Yes,No,No,"(40.719322, -73.987817)",10002
2023,Fresh Vibes Market at the American Beverage Association,Brooklyn,2010 Fulton St.,303,40.678542,-73.917821,Thursday (1st and 3rd),10AM - 1PM,,,Yes,Yes,No,No,"(40.678542, -73.917821)",11233
2023,Heritage Farm Stand (Compost Demonstration Site),Staten Island,1000 Richmond Terrace (compost demonstration site),501,40.645075,-74.104753,Friday,3:30PM - 6PM,6/2/23 0:00,10/13/23 0:00,Yes,Yes,No,No,"(40.645075, -74.104753)",10301
2023,The Market at Preston,Bronx,2780 Schurz Ave. (Preston High School),210,40.814256,-73.819339,Tuesday,4PM - 7PM,6/27/23 0:00,9/26/23 0:00,Yes,No,No,No,"(40.814256, -73.819339)",10465
2023,Dag Hammarskjold Greenmarket,Manhattan,47th St. & 2nd Ave.,106,40.752122,-73.968154,Wednesday,8AM - 3PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.752122, -73.968154)",10017
2023,St. George Greenmarket,Staten Island,St Marks Pl. & Hyatt St.,501,40.641586,-74.0779,Saturday,8AM - 2PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.641586, -74.0779)",10301
2023,Columbia Greenmarket,Manhattan,Broadway & 114th St.,109,40.807145,-73.964265,Thursdays & Sundays,8AM - 4PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.807145, -73.964265)",10025
2023,Fort Greene Greenmarket,Brooklyn,Washington Park & Dekalb Ave.,302,40.691457,-73.973421,Saturday,8AM - 3PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.691457, -73.973421)",11201
2023,Bronx Borough Hall Greenmarket,Bronx,161st St. & Grand Concourse,204,40.827335,-73.922911,Tuesday,8AM - 4PM,6/6/23 0:00,11/21/23 0:00,Yes,Yes,No,Yes,"(40.827335, -73.922911)",10452
2023,Norwood Farmstand,Bronx,E. Gun Hill Rd. & Dekalb Ave. (SE corner),207,40.88222,-73.880458,Thursday,8:30AM - 2PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.88222, -73.880458)",10467
2023,79th Street Greenmarket,Manhattan,79th St. & Columbus Ave.,107,40.782295,-73.975244,Sunday,9AM - 4PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.782295, -73.975244)",10024
2023,Red Hook Farm Stand,Brooklyn,560 Columbia St.,306,40.672524,-74.00871,Saturday,10AM - 2PM,6/17/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.672524, -74.00871)",11231
2023,Seeds in the Middle - Crown Heights - Clara Barton HS Farm Stand,Brooklyn,901 Classon Ave.,309,40.669567,-73.961962,Thursdays,12PM - 3PM (summer); 3PM - 6PM (fall),1/1/23 0:00,12/31/23 0:00,Yes,Yes,No,No,"(40.669567, -73.961962)",11225
2023,Harvest Home Utica Avenue Farmers Market,Brooklyn,Eastern Parkway bet Utica & Rochester Aves,308,40.668754,-73.930136,Wednesday,8AM - 3PM,6/14/23 0:00,11/22/23 0:00,Yes,Yes,No,No,"(40.668754, -73.930136)",11213
2023,Lower East Side Farmstand,Manhattan,Grand St. bet Pitt and Willett Sts. (outside of Abrons Arts Center),103,40.71521,-73.984258,Thursday,8:30AM - 3PM,6/29/23 0:00,11/30/23 0:00,Yes,Yes,No,No,"(40.71521, -73.984258)",10002
2023,Riverdale Y Sunday Farmers Market,Bronx,4545 Independence Ave.,208,40.891762,-73.912208,Sunday,9AM - 2PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.891762, -73.912208)",10471
2023,Flatbush Junction Farmstand,Brooklyn,Nostrand & Flatbush Aves,314,40.632886,-73.947698,Saturday,9AM - 2PM,,,Yes,Yes,No,No,"(40.632886, -73.947698)",11210
2023,Black Radish Farmers Market,Brooklyn,12020 Flatlands Ave.,205,40.651146,-73.888606,Saturday,10AM - 4PM,7/8/23 0:00,,Yes,Yes,No,No,"(40.651146, -73.888606)",11233
2023,Harvest Home Co-op City Farm Stand,Bronx,Asch Loop & Aldrich Ave.,210,40.8702,-73.830963,Wednesday,8AM - 3PM,6/14/23 0:00,11/22/23 0:00,Yes,Yes,No,No,"(40.8702, -73.830963)",10475
2023,Grand Army Plaza Greenmarket,Brooklyn,Grand Army Plaza,308,40.672525,-73.969799,Saturday,8AM - 3PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.672525, -73.969799)",11215
2023,Kingsbridge-Riverdale Farmers' Market,Bronx,260 W. 231st St.,208,40.880038,-73.907005,Tuesday,9AM - 5PM,,,Yes,No,No,No,"(40.880038, -73.907005)",10463
2023,NYP Youth Market - Queens,Queens,73-15 Northern Blvd.,403,40.754714,-73.893504,Friday,9AM - 3PM,7/7/23 0:00,8/25/23 0:00,No,No,No,No,"(40.754714, -73.893504)",11372
2023,Queens County Farm Museum Farm Stand,Queens,73-50 Little Neck Parkway,413,40.748163,-73.719431,Wednesday - Sunday,11AM - 3PM,5/10/23 0:00,11/18/23 0:00,Yes,Yes,No,No,"(40.748163, -73.719431)",11004
2023,Heritage Farm Stand (Gazebo Road),Staten Island,1000 Richmond Terrace (Gazebo Road),501,40.645075,-74.104753,Saturday,10AM - 3:30PM,5/6/23 0:00,10/28/23 0:00,Yes,Yes,No,No,"(40.645075, -74.104753)",10301
2023,Morningside Park's Down to Earth Farmers Market,Manhattan,W. 110th St. & Manhattan Ave.,107,40.801155,-73.959647,Saturday,9AM - 2PM,1/1/23 0:00,12/31/23 0:00,Yes,Yes,Yes,No,"(40.801155, -73.959647)",10026
